time,x,y,z,w0,w1,w2,w3,vx,vy,vz,roll,pitch,yaw
0,-1.33749954414,0.087257425226,0,-0.000353531201456,0.00155196140584,0.222828618702,0.974856334605,-0.248187176254,6.8889252931e-05,0.0,0,0,0.327098689188
0,-1.34487146178,0.0836519364664,0,-0.000359939148828,0.00155158712891,0.228056267166,0.973646651526,-0.24884439082,2.46637828879e-05,0.0,0,0,0.325837073053
0,-1.35272242485,0.0797013139307,0,-0.00036994397049,0.0015457163191,0.23389212824,0.972261254113,-0.262660763905,2.91897562764e-05,0.0,0,0,0.362742259284
0,-1.36042111536,0.0757101984067,0,-0.000381111377993,0.00154113670793,0.239710181714,0.970843194566,-0.262958366992,1.5504469762e-05,0.0,0,0,0.363223075127
0,-1.36808203573,0.0716211620233,0,-0.000393136895574,0.00153898635483,0.245523116599,0.969389434737,-0.263277632398,1.8510164069e-05,0.0,0,0,0.362889961444
0,-1.37588220235,0.0673505140417,0,-0.000393005792569,0.00153089801097,0.249915431325,0.968266378164,-0.257279812513,7.95496805847e-05,0.0,0,0,0.222770057619
0,-1.38331504997,0.0631981364008,0,-0.000405232668844,0.00153346310777,0.25403620837,0.967193408329,-0.259185868221,0.000100205126213,0.0,0,0,0.265693039394
0,-1.39072980383,0.0589748216683,0,-0.00041965206177,0.00153882627132,0.258199320019,0.966090351389,-0.258130088274,2.02971030019e-05,0.0,0,0,0.258164229423
0,-1.39815280403,0.0546557496826,0,-0.000430578175604,0.0015404051239,0.262494417173,0.964932185548,-0.25098915988,7.50191773177e-06,0.0,0,0,0.256025695922
0,-1.4053609592,0.0503737557182,0,-0.00042307030965,0.0015274903865,0.26735091006,0.963597934138,-0.259241938412,8.33598842288e-05,0.0,0,0,0.340359852414
0,-1.41275366606,0.0458691204161,0,-0.000434681247691,0.00153026191519,0.273045280881,0.961999866912,-0.263101343762,5.86505018434e-05,0.0,0,0,0.362870042363
0,-1.42031755856,0.0411441913939,0,-0.000440253582669,0.00152807906259,0.277934472881,0.960598719516,-0.26259865052,-6.99430953975e-06,0.0,0,0,0.292201969816
0,-1.42762273463,0.0364815605744,0,-0.000447451610475,0.00152554129876,0.282587491367,0.959240210914,-0.262645499665,0.000103522641152,0.0,0,0,0.295427856065
0,-1.43487537831,0.0317527386703,0,-0.00045496037667,0.00152600707285,0.287319099242,0.957833596991,-0.261920905111,2.56870213744e-05,0.0,0,0,0.304293218463
0,-1.44208023772,0.0269545177698,0,-0.000465370992469,0.00151818493817,0.291581490761,0.956544673703,-0.250652299986,8.511443677e-06,0.0,0,0,0.263670942313
0,-1.44888123149,0.0223383718377,0,-0.000469688487416,0.00152741521533,0.295910293613,0.955214397153,-0.249126372541,6.48482921009e-05,0.0,0,0,0.273933929964
0,-1.45563774421,0.0176628358141,0,-0.000478830097125,0.00152164176798,0.300223499362,0.953867551476,-0.248796589991,6.74158158286e-05,0.0,0,0,0.272551624348
0,-1.46267067837,0.0127087409412,0,-0.000487107980506,0.00151655276461,0.304048652462,0.95265517357,-0.254026363193,0.000118240825371,0.0,0,0,0.219989736903
0,-1.46946259865,0.00784268201478,0,-0.000485701729898,0.0015091217199,0.307849107189,0.951433872557,-0.254868199237,0.000127317473735,0.0,0,0,0.254003247304
0,-1.47634721794,0.0028186785237,0,-0.000506792156019,0.00151351018806,0.312163296269,0.950027120092,-0.261071998999,5.23833573253e-06,0.0,0,0,0.291913965971
0,-1.48348033539,-0.0024921679239,0,-0.000508377999619,0.00150587368001,0.316897273127,0.948458534772,-0.26174210248,3.19443094381e-05,0.0,0,0,0.293498271882
0,-1.49035376608,-0.00770723721241,0,-0.000510951949426,0.00150141337762,0.320711319756,0.947175661673,-0.261705702629,1.91058105834e-05,0.0,0,0,0.240444149322
0,-1.49719853336,-0.0129866776389,0,-0.00051575045013,0.00149902483742,0.324471182686,0.945894253356,-0.262171219794,1.57955465994e-05,0.0,0,0,0.241108231905
0,-1.5042815154,-0.0185569607605,0,-0.000523867245802,0.00149740421675,0.329887241084,0.944019010144,-0.266983042247,4.75553303709e-05,0.0,0,0,0.359658580759
0,-1.51106883918,-0.0240209294279,0,-0.000532359082317,0.00149769489996,0.334806991308,0.942285387807,-0.263648689151,9.11842678233e-06,0.0,0,0,0.312814794608
0,-1.51779113152,-0.0295480925547,0,-0.000542197715509,0.00149809718744,0.339676184919,0.940541094863,-0.263716896238,-3.98083630651e-06,0.0,0,0,0.313721763397
0,-1.52468856357,-0.0353339347942,0,-0.000547960392232,0.00149631195657,0.344045593559,0.938951591054,-0.265777855408,4.69557641752e-05,0.0,0,0,0.265754598366
0,-1.53132470546,-0.0409924708326,0,-0.000566953026051,0.00150365933946,0.347787955056,0.937571840389,-0.263096759955,0.000380053718741,0.0,0,0,0.227425646201
0,-1.53785621128,-0.0466413788795,0,-0.000564126639158,0.00149876011961,0.351243535138,0.936282764181,-0.260058097374,-6.00472861847e-05,0.0,0,0,0.217500875649
0,-1.54447115537,-0.0524588361985,0,-0.000569411089118,0.00150016935558,0.354164940409,0.935181597471,-0.259983062931,-2.08283897707e-05,0.0,0,0,0.172491008242
0,-1.5508821474,-0.0581601881143,0,-0.000570748957297,0.00149041448743,0.356844002322,0.934162625519,-0.259968247863,3.3869483119e-05,0.0,0,0,0.174259054771
0,-1.55726423626,-0.0639019631694,0,-0.00057257583829,0.00148349946139,0.359534223658,0.933130544675,-0.260321257596,3.20261311068e-05,0.0,0,0,0.174914335927
0,-1.56381740487,-0.0698746708021,0,-0.000576676617791,0.00147805955374,0.36287948481,0.931834729063,-0.261108754754,2.7576915238e-05,0.0,0,0,0.213421034034
0,-1.57014949424,-0.0757297837375,0,-0.000581631830431,0.00147444893916,0.366162776097,0.930549466233,-0.261558303873,1.79496861756e-05,0.0,0,0,0.213985023824
0,-1.57645075639,-0.081639879491,0,-0.000587477204897,0.00147213873704,0.369449724737,0.929249368345,-0.262014205696,9.20648333982e-06,0.0,0,0,0.214482701005
0,-1.58295917324,-0.0878283407144,0,-0.000594176745646,0.00147177506465,0.372446808492,0.928052183703,-0.264571726733,-5.58869980621e-06,0.0,0,0,0.188440212567
0,-1.58920228685,-0.0938318145299,0,-0.000597534122022,0.00147172614309,0.374596118515,0.927186726053,-0.26195583468,-1.19720802361e-06,0.0,0,0,0.134539425989
0,-1.59540659782,-0.0998509822455,0,-0.000602868699356,0.00147422589322,0.376635306034,0.926360248206,-0.261879031061,1.10577424786e-06,0.0,0,0,0.131932411415
0,-1.60179624043,-0.106099936285,0,-0.000611288609638,0.00147755595565,0.378223385848,0.925712975793,-0.262183447559,-5.50290690418e-05,0.0,0,0,0.0935469088555
0,-1.60797098263,-0.112169754238,0,-0.00060102770115,0.0014748597788,0.37912046157,0.92534595648,-0.26003561085,-3.77458320669e-05,0.0,0,0,0.0413977986986
0,-1.61406530684,-0.118178515084,0,-0.000607957941811,0.00147888151725,0.379775895753,0.925077138568,-0.259130861582,-4.67883056614e-05,0.0,0,0,0.0453556064609
0,-1.62041316683,-0.124461804894,0,-0.00060376222883,0.0014648233812,0.381465734469,0.924381622053,-0.266019439261,6.04764743604e-05,0.0,0,0,0.17874014914
0,-1.62650755422,-0.130559464346,0,-0.000610338185816,0.00147438898976,0.384176850865,0.92325814425,-0.259966518792,1.6673757186e-05,0.0,0,0,0.186186506265
0,-1.63254528813,-0.136673827405,0,-0.000613670884453,0.00146944203814,0.386996771406,0.922079694533,-0.260508584286,2.62414453845e-05,0.0,0,0,0.186039179333
0,-1.6387069572,-0.142972591484,0,-0.000615271023926,0.0014635978836,0.388026007986,0.921647056334,-0.261797095353,2.0030757199e-05,0.0,0,0,0.0135690093269
0,-1.64471327921,-0.149109632601,0,-0.000615464294193,0.00146172470486,0.387152895802,0.922014164662,-0.260104019726,1.52897405029e-06,0.0,0,0,-0.0672801100539
0,-1.65072439124,-0.155225342392,0,-0.000615858934094,0.00146278555575,0.386183166938,0.922420751366,-0.260033307386,-9.45187697654e-06,0.0,0,0,-0.0635618679732
0,-1.65691014308,-0.161514981779,0,-0.000616984777309,0.00146166705985,0.387499157827,0.921868692137,-0.262010109064,6.08063058957e-05,0.0,0,0,0.160601005053
0,-1.66294419543,-0.167714304213,0,-0.000623123700006,0.00146182020315,0.390320127099,0.920677833545,-0.262158242073,1.00686875293e-05,0.0,0,0,0.185469894102
0,-1.66893588895,-0.173944663217,0,-0.00063321943739,0.00146440581228,0.393100278555,0.919494222684,-0.261567807746,6.52949203674e-05,0.0,0,0,0.179850616095
0,-1.67514306313,-0.180470827887,0,-0.000628056246437,0.00146037526056,0.394957742125,0.918697912692,-0.264204497903,1.54611574121e-06,0.0,0,0,0.092805099928
0,-1.68105183062,-0.186724373345,0,-0.000638907714633,0.00146462179725,0.396382474237,0.918084081551,-0.26020301093,-7.99578246953e-05,0.0,0,0,0.0927752787034
0,-1.68692889993,-0.192983769151,0,-0.000637409249794,0.00146401715204,0.397788961962,0.917475553955,-0.260272184233,1.35327425153e-05,0.0,0,0,0.0948785541806
0,-1.69294262817,-0.199421254654,0,-0.000636086594024,0.00145758279227,0.398871150103,0.917005603288,-0.259069763132,0.000119929861556,0.0,0,0,0.0696017867857
0,-1.6987580681,-0.205673409402,0,-0.000633909341279,0.00146757007855,0.399976666522,0.916523928021,-0.259476107467,-3.11473454776e-05,0.0,0,0,0.0685025988898
0,-1.70457317263,-0.211958215148,0,-0.000636091164258,0.00145854436616,0.4010489356,0.916055249038,-0.25941611412,-2.12264089571e-05,0.0,0,0,0.0727347599964
0,-1.71055902053,-0.218467883094,0,-0.000638699611949,0.00145568141614,0.402920766829,0.915233483168,-0.260400733181,1.73931106282e-05,0.0,0,0,0.123963383425
0,-1.71635363023,-0.224822792244,0,-0.00064265768678,0.00145123843727,0.404793140776,0.914406908372,-0.260805628566,1.136960358e-05,0.0,0,0,0.124182625971
0,-1.72213085157,-0.231211378161,0,-0.000646846101604,0.00144843551617,0.406664081985,0.913576383259,-0.261172480426,4.22677449202e-06,0.0,0,0,0.123827273519
0,-1.7280784781,-0.237823619877,0,-0.000654404971059,0.00145208437649,0.406752766167,0.913536890564,-0.260419581432,-8.76661928836e-05,0.0,0,0,-0.0408181285946
0,-1.73382829773,-0.244208086042,0,-0.00065688659933,0.00145406897425,0.406737360294,0.913543744943,-0.260294580209,1.48761727056e-06,0.0,0,0,-0.000516352664502
0,-1.7395736162,-0.250586437454,0,-0.000653668238052,0.0014530725554,0.406691232883,0.913564284763,-0.259718355344,4.97054371546e-05,0.0,0,0,-0.00743321126006
0,-1.74538038666,-0.257039576428,0,-0.000651170473572,0.00144992349033,0.407462647999,0.913220490454,-0.255272027284,4.87195371045e-05,0.0,0,0,0.0718064948245
0,-1.75102563635,-0.263351708496,0,-0.000654456913807,0.00144964738165,0.409226916212,0.912431258373,-0.259756389252,-4.54084891527e-05,0.0,0,0,0.139990633547
0,-1.75673252495,-0.2697915637,0,-0.000658344961301,0.00145110607056,0.411419582791,0.911444670712,-0.260849944824,3.41309778112e-05,0.0,0,0,0.147295720499
0,-1.76244510247,-0.276286912417,0,-0.000653945287277,0.00144454358994,0.412072525729,0.911149668929,-0.24789348066,0.000143622958408,0.0,0,0,-0.0430866575353
0,-1.76787453827,-0.282449134253,0,-0.000654605957461,0.00144300049032,0.411635925839,0.911346999666,-0.249531003942,0.000118478110467,0.0,0,0,-0.0312869614483
0,-1.77337962554,-0.288687021172,0,-0.000655092623976,0.00144117128847,0.410905171917,0.911676715493,-0.255226297245,3.32921758112e-05,0.0,0,0,-0.0707540633078
0,-1.77919977553,-0.295264714448,0,-0.000651156516763,0.00144991528344,0.410610980272,0.911809243549,-0.259244598287,8.84281504271e-07,0.0,0,0,-0.013922985491
0,-1.78488166925,-0.301684141719,0,-0.000653094336833,0.00144699051162,0.410662487582,0.911786050003,-0.259994183841,1.48784464431e-05,0.0,0,0,0.00404319650591
0,-1.7905722171,-0.308115091092,0,-0.000656138748352,0.00144729532413,0.410721547692,0.911759444744,-0.260380457294,9.64435325654e-06,0.0,0,0,0.00372471962698
0,-1.7964254849,-0.31474427226,0,-0.000659174030298,0.0014468605528,0.411942880725,0.911208283053,-0.260428048318,5.04044107024e-05,0.0,0,0,0.0893562520967
0,-1.80210437971,-0.321218835328,0,-0.000666127880251,0.00144809095536,0.413599239507,0.910457647772,-0.2609743854,1.69886509341e-05,0.0,0,0,0.109645163045
0,-1.80774535852,-0.327699325657,0,-0.000670693187213,0.00144862786072,0.415168110774,0.909743310745,-0.259684519783,8.52146490563e-05,0.0,0,0,0.0990538864418
0,-1.81353223645,-0.334387964498,0,-0.000674004775455,0.00144868574257,0.416320352962,0.909216591763,-0.260173645094,-5.62000429614e-05,0.0,0,0,0.0726239591905
0,-1.81913094988,-0.340893350166,0,-0.000669272685376,0.00144643649635,0.417384932151,0.908728385332,-0.2600745679,-3.54599867406e-05,0.0,0,0,0.0703517988151
0,-1.82471707712,-0.347413391955,0,-0.00066784627893,0.00144708524638,0.418457834051,0.908234827039,-0.260327627993,3.42275504383e-05,0.0,0,0,0.0730604090209
0,-1.83041849836,-0.354087859529,0,-0.000666263542565,0.0014389849102,0.418606075228,0.908166526138,-0.258871290852,-5.96205661813e-06,0.0,0,0,-0.00599395331909
0,-1.83594970446,-0.360556532217,0,-0.000662977498821,0.00145036782938,0.41848266039,0.908223386534,-0.25744389594,3.79711608954e-05,0.0,0,0,-0.00433356055155
0,-1.84149562644,-0.367043519237,0,-0.000661972891092,0.00145247439616,0.418318758432,0.908298887181,-0.259586691453,1.98205524176e-05,0.0,0,0,-0.0156080027767
0,-1.84723466441,-0.37376197115,0,-0.000664325704816,0.00144365791498,0.419074283386,0.907950560068,-0.25977095286,1.74949520819e-05,0.0,0,0,0.0583171947217
0,-1.8527960027,-0.380297847617,0,-0.000666930430056,0.0014417703083,0.419942802613,0.907549182709,-0.260301679727,2.59448750745e-05,0.0,0,0,0.0579515979655
0,-1.85835384585,-0.386854596274,0,-0.000671410467562,0.00144050546136,0.420805444728,0.907149520112,-0.260591349681,2.47005366567e-05,0.0,0,0,0.0572849642602
0,-1.86407054098,-0.393627855148,0,-0.000677223065006,0.00144097688739,0.421889220936,0.906645989465,-0.260686905876,2.92701643854e-05,0.0,0,0,0.0695984816665
0,-1.86959765984,-0.40020684025,0,-0.00068228026702,0.00144170096282,0.422883246576,0.906182771717,-0.260033666377,3.673400094e-05,0.0,0,0,0.0631850499669
0,-1.87509075733,-0.406772132253,0,-0.000689770162858,0.00144355830915,0.423748440409,0.905778504717,-0.259074073116,7.0889884885e-05,0.0,0,0,0.0551305332361
0,-1.8807396294,-0.413555671514,0,-0.00068447995625,0.00144017773001,0.424790411367,0.905290320166,-0.259926880387,-2.61398069195e-05,0.0,0,0,0.0681800069481
0,-1.88621471876,-0.420161657735,0,-0.000681584146265,0.00143894423708,0.425802050631,0.90481494161,-0.260071407381,-2.20111678471e-05,0.0,0,0,0.0672192775763
0,-1.89168138622,-0.426786077581,0,-0.000680341863987,0.00143962259825,0.426828019098,0.904331414214,-0.260395305027,2.40624671309e-05,0.0,0,0,0.0697910688286
0,-1.89729092769,-0.433603700932,0,-0.000677746587862,0.00144116128506,0.427038724309,0.904231934657,-0.260207644949,2.28787651383e-05,0.0,0,0,0.00562476338647
0,-1.90272944345,-0.440215410937,0,-0.000677017707686,0.00144310429821,0.427223383484,0.904144700643,-0.25870717086,8.21940707905e-05,0.0,0,0,0.0186289920596
0,-1.90815909831,-0.446824510039,0,-0.000676772968254,0.00144668782023,0.427468359277,0.904028899366,-0.259931433825,7.16592362735e-05,0.0,0,0,0.013212155271
0,-1.91377124381,-0.453678192995,0,-0.000680143971684,0.00143870453636,0.428774089241,0.90341034305,-0.260243672832,-2.27576490468e-05,0.0,0,0,0.0976348233845
0,-1.91919807284,-0.460353749962,0,-0.000684255833603,0.00143551273144,0.430539460163,0.902570354233,-0.260843061057,7.10089579223e-06,0.0,0,0,0.119474520385
0,-1.92460270814,-0.467056471975,0,-0.000689055370431,0.00143232727659,0.432305640612,0.901725738091,-0.260965960363,1.31568520623e-05,0.0,0,0,0.117909535593
0,-1.93016825624,-0.47399814652,0,-0.000703374961978,0.00143699330544,0.432788315902,0.90149415635,-0.260016780683,-3.10526715908e-05,0.0,0,0,-0.00305830364514
0,-1.93551714375,-0.480672710616,0,-0.00069085986943,0.00142954951257,0.433058582023,0.901364378948,-0.259136768226,0.000127243080123,0.0,0,0,0.017505471614
0,-1.94085136503,-0.487335632641,0,-0.000706903078628,0.00143729300215,0.433250639205,0.901272055545,-0.259279692714,-2.12835801154e-05,0.0,0,0,0.0163247115422
0,-1.94636733735,-0.494230144967,0,-0.000695789407301,0.00143380118398,0.433004306326,0.901390443035,-0.25968718528,-4.28409015642e-05,0.0,0,0,-0.0191911216196
0,-1.95172633603,-0.500919961359,0,-0.000690483934206,0.0014334140456,0.432710742827,0.901531409102,-0.259811821728,-2.38904015844e-05,0.0,0,0,-0.0200021716156
0,-1.95709377804,-0.507610390587,0,-0.000686998046852,0.00143530069082,0.432429541265,0.901666323973,-0.259945046013,8.22519887508e-06,0.0,0,0,-0.0176113655877
0,-1.96247315982,-0.514299355441,0,-0.000684915070781,0.00143611357806,0.43196005024,0.901891336839,-0.249275656956,4.55045762227e-05,0.0,0,0,-0.0159258981785
0,-1.96758730365,-0.520649875914,0,-0.00068295170615,0.00144672697108,0.431756167132,0.901988942671,-0.246021980348,-4.03534108748e-06,0.0,0,0,-0.00568071396866
0,-1.97268074306,-0.526976183215,0,-0.000682897134707,0.0014464851883,0.431679492347,0.90202564111,-0.246714590241,1.69639553e-05,0.0,0,0,-0.00782310220254
0,-1.97811007682,-0.533720485495,0,-0.000686307189836,0.00143313524767,0.432073646218,0.901836925031,-0.259101379894,2.65208459485e-05,0.0,0,0,0.0156638654841
0,-1.98348258182,-0.54040253586,0,-0.000688113287342,0.00143422725818,0.432087294251,0.901830382965,-0.259998034743,7.60462405952e-06,0.0,0,0,0.000546517689416
0,-1.9888610505,-0.547092135521,0,-0.000691983244794,0.00143376124871,0.43208244281,0.901832705164,-0.260170525482,3.28949753126e-06,0.0,0,0,-0.00106102309404
0,-1.99437971005,-0.553971852006,0,-0.000691261783001,0.00143037956033,0.433374930805,0.90121231989,-0.261308191639,8.55371336509e-05,0.0,0,0,0.111278724799
0,-1.99974294871,-0.560706717228,0,-0.000702966995735,0.00143346810434,0.434980889798,0.900438269132,-0.260292009625,6.98483248404e-06,0.0,0,0,0.103129572422
0,-2.00506233485,-0.567432081723,0,-0.00070822737279,0.00143359987547,0.436458105864,0.899723160217,-0.260015058165,-5.51706413804e-05,0.0,0,0,0.0998044544559
0,-2.01054571561,-0.574399565347,0,-0.000702720876586,0.00143073927657,0.43693018309,0.899494010138,-0.260656037185,-1.95421199646e-05,0.0,0,0,0.0191523808059
0,-2.01584437187,-0.581139676128,0,-0.000698134541701,0.00142971016386,0.437128823611,0.899397498387,-0.259868260791,1.66858515484e-05,0.0,0,0,0.0126732411335
0,-2.02114437729,-0.58788731551,0,-0.000695110134142,0.00143090409626,0.437327605983,0.899300858657,-0.260078353246,1.14506763991e-05,0.0,0,0,0.0141509667428
0,-2.02661385034,-0.594846649833,0,-0.000692592628073,0.00143370557439,0.436694489663,0.899608463445,-0.260913181785,-5.07763288712e-05,0.0,0,0,-0.047296863022
0,-2.03192290827,-0.601577489949,0,-0.00069111149975,0.00143185440378,0.435858622459,0.900013740665,-0.25939447784,6.52809454086e-05,0.0,0,0,-0.0521695277614
0,-2.03722059187,-0.608267850111,0,-0.000689321722092,0.00144128899789,0.435186288633,0.900339014876,-0.258719804204,-3.73740494393e-05,0.0,0,0,-0.0452736201342
0,-2.04272934845,-0.615221578195,0,-0.000691213525169,0.00143435853444,0.43574945471,0.90006659618,-0.261115535529,8.9500595595e-06,0.0,0,0,0.0559886434511
0,-2.04804696542,-0.621959343905,0,-0.000694663748336,0.0014308026202,0.436516369049,0.899694909288,-0.260139144759,-5.43492460423e-06,0.0,0,0,0.0518896571886
0,-2.05335781605,-0.628710505613,0,-0.000699153876656,0.00143040606963,0.43726433992,0.89933161968,-0.260342015359,2.43336766841e-05,0.0,0,0,0.0494755322203
0,-2.05881704397,-0.635670392079,0,-0.000704661147213,0.00143052828712,0.437763763025,0.899088619004,-0.260001441839,3.99106233716e-05,0.0,0,0,0.0300949988852
0,-2.06409992601,-0.642417335261,0,-0.000705370746335,0.00142941995883,0.438157012948,0.898897041499,-0.259088183996,6.79201527506e-05,0.0,0,0,0.0214861136256
0,-2.06936634329,-0.649153419631,0,-0.000714308132158,0.00143314449924,0.438462589038,0.898748014671,-0.259902678264,1.99166653891e-06,0.0,0,0,0.0248458930327
0,-2.07479376415,-0.656115106976,0,-0.000705859114661,0.00142793546595,0.439175065223,0.898400091746,-0.259718986721,-5.19586646056e-06,0.0,0,0,0.0465365111702
0,-2.08005522945,-0.662886099822,0,-0.000702527403721,0.00142636502536,0.439856328327,0.898066747168,-0.259995218681,-7.28586218737e-06,0.0,0,0,0.0454813027867
0,-2.08531401286,-0.669674003885,0,-0.000700850120941,0.00142741075539,0.440539314684,0.89773191072,-0.26035111638,1.2787522697e-05,0.0,0,0,0.0471202485424
0,-2.09072133333,-0.676663889807,0,-0.000698757407441,0.00143038733613,0.440390552546,0.897804893592,-0.260058606021,-3.16706008821e-05,0.0,0,0,-0.0144253027754
0,-2.09597432025,-0.683447767049,0,-0.000698244178507,0.00142913632655,0.440206988943,0.89789491418,-0.259722366075,-9.68746568686e-06,0.0,0,0,-0.00887119011735
0,-2.10120893596,-0.690200927887,0,-0.000697278695447,0.00143691648539,0.440176396119,0.897909900476,-0.258773600804,-6.81918782977e-06,0.0,0,0,-0.000206064427473
0,-2.10666548963,-0.697262645655,0,-0.00070252954234,0.00142439625263,0.441873464066,0.897075983015,-0.262298107607,3.16450062029e-05,0.0,0,0,0.174632797215
0,-2.11189336284,-0.704095071634,0,-0.000704721134875,0.00142780911319,0.443718944695,0.896164584688,-0.260737854965,1.80305062083e-05,0.0,0,0,0.116727470676
0,-2.11709694149,-0.710948440183,0,-0.000711320888594,0.00142454663711,0.445428278084,0.895316208818,-0.260735240307,6.98754697906e-05,0.0,0,0,0.114419107104
0,-2.12249987274,-0.718103625804,0,-0.000717815379623,0.00142403034526,0.445753497486,0.895154331028,-0.265003894944,3.45564488469e-07,0.0,0,0,-0.0299713872191
0,-2.12779233879,-0.725099108824,0,-0.000709849167987,0.00142030174771,0.444901191661,0.895578253709,-0.264832724136,-7.30666746049e-05,0.0,0,0,-0.0674148120739
0,-2.13302338007,-0.731979774009,0,-0.000706829424454,0.00142114115603,0.443597130582,0.896224897271,-0.258714520828,6.31605383182e-05,0.0,0,0,-0.109900783604
0,-2.13828438537,-0.738867567012,0,-0.000703517024271,0.00141911302044,0.443680685029,0.896183541979,-0.255527279889,-9.14296655272e-06,0.0,0,0,0.0802042057968
0,-2.14346961889,-0.74568611094,0,-0.000710957293122,0.00142237022333,0.444694578059,0.895680860378,-0.260268020454,1.6985826936e-05,0.0,0,0,0.0686402279487
0,-2.14865705756,-0.75253845895,0,-0.00070906728583,0.00142221631393,0.445713310438,0.89517435141,-0.260585991019,9.51864064766e-06,0.0,0,0,0.0693699715911
0,-2.15398787727,-0.759607056951,0,-0.000708181183016,0.00142443433735,0.446346941742,0.894858579365,-0.260370098004,4.86660601378e-05,0.0,0,0,0.0424075166792
0,-2.15915033839,-0.766470388071,0,-0.000708765534951,0.00142597089131,0.447011420744,0.894526832455,-0.260021599149,4.89705992592e-05,0.0,0,0,0.0482185392592
0,-2.16428499245,-0.773320088417,0,-0.000709506346883,0.00142829155653,0.447813431137,0.894125599386,-0.258877542587,7.92075878558e-05,0.0,0,0,0.0594391465903
0,-2.16958900995,-0.780428011839,0,-0.000711858249242,0.00143026540022,0.448756920636,0.893652434552,-0.262419036147,2.4256092046e-05,0.0,0,0,0.0535163086758
0,-2.1747194177,-0.787319318501,0,-0.000716248620982,0.00142373773323,0.448602215882,0.893730111311,-0.26009251383,-3.31657376365e-05,0.0,0,0,-0.0288626193195
0,-2.17984598609,-0.794194516349,0,-0.000719701649792,0.00142304961563,0.448256658854,0.893903476194,-0.259853950472,1.55706326621e-05,0.0,0,0,-0.0242811715587
0,-2.18513589191,-0.801264222276,0,-0.000719771215171,0.00142294373302,0.447329564847,0.894367775345,-0.259083990353,0.000166890438127,0.0,0,0,-0.0682929492456
0,-2.19026668008,-0.808086458147,0,-0.000719536250219,0.00142333664115,0.446248984538,0.89490742548,-0.258096705256,0.000112199617487,0.0,0,0,-0.0782746900608
0,-2.19541333716,-0.814899130374,0,-0.00071644467872,0.00142379896331,0.445135690447,0.895461711406,-0.259022368002,3.36693636821e-06,0.0,0,0,-0.074890656433
0,-2.20073027229,-0.821911704881,0,-0.000712840445853,0.00142310075317,0.444739784758,0.895658411726,-0.259608220631,5.23877769465e-06,0.0,0,0,-0.0182069370466
0,-2.20591241886,-0.828738672723,0,-0.000708057180417,0.00142258774586,0.444465635804,0.895794492888,-0.259920484487,-2.35604822287e-05,0.0,0,0,-0.0187379117508
0,-2.21110519676,-0.835571192396,0,-0.000705248726886,0.00142458448504,0.444202158693,0.895925172877,-0.260134930668,5.80355164193e-06,0.0,0,0,-0.0168470739226
0,-2.21645530383,-0.842587926253,0,-0.000702711786013,0.00142862323112,0.443070757244,0.896485230948,-0.259712775483,-7.23774748074e-05,0.0,0,0,-0.078801528284
0,-2.22166785262,-0.849381678671,0,-0.000700996750419,0.00142755863855,0.441955525338,0.897035553533,-0.259207848931,5.78672945361e-05,0.0,0,0,-0.0709450556043
0,-2.2268728877,-0.856136545251,0,-0.000699175172465,0.00143602999043,0.441013171997,0.897499209524,-0.258316725343,-1.78451917549e-05,0.0,0,0,-0.0622847070713
0,-2.23229492668,-0.863164307709,0,-0.00070141201751,0.00142616176826,0.4416320448,0.897194856812,-0.260160883383,-1.09887765384e-06,0.0,0,0,0.0863665198525
0,-2.23751975162,-0.869966770454,0,-0.000705417819895,0.00142702740985,0.442449615591,0.896791951147,-0.260078570077,-9.88488019354e-07,0.0,0,0,0.0529363133597
0,-2.24273891245,-0.876784756169,0,-0.000710159454532,0.00142686320587,0.443208888082,0.896416946103,-0.260203380116,3.5698754986e-05,0.0,0,0,0.0501186709919
0,-2.24811156115,-0.883820906056,0,-0.000712718762499,0.00142540502897,0.443384529958,0.896330083645,-0.260212100523,3.2045175582e-05,0.0,0,0,0.00620940132695
0,-2.25333545542,-0.890659391662,0,-0.000713449326646,0.001425332494,0.443204640653,0.896419045938,-0.259982400159,-3.77805837146e-06,0.0,0,0,-0.0200893272404
0,-2.25853301929,-0.897455520466,0,-0.00071457420099,0.00142674151527,0.442824956679,0.896606664895,-0.259436477066,-2.69100834858e-05,0.0,0,0,-0.0255567041044
0,-2.2638675174,-0.904434259122,0,-0.000712505213606,0.00142373977194,0.443726358812,0.896160914008,-0.26073835439,-5.10814810688e-05,0.0,0,0,0.0910803534032
0,-2.26906292545,-0.911266480593,0,-0.000710545393842,0.00142212839879,0.444659715821,0.895698168918,-0.260220153533,1.90170905126e-05,0.0,0,0,0.0621904404907
0,-2.27425128232,-0.918116992977,0,-0.000708568112187,0.00142267991805,0.445583819262,0.895238813906,-0.260535768715,1.03770247986e-05,0.0,0,0,0.063154035793
0,-2.27957514118,-0.9251602518,0,-0.000706273410667,0.00142323155836,0.445209501667,0.895425024899,-0.261444806277,3.98200779592e-05,0.0,0,0,-0.0496787858139
0,-2.28475918995,-0.931989178327,0,-0.000704299508159,0.00142605336035,0.444033203045,0.896008920116,-0.259624114373,4.41439361686e-05,0.0,0,0,-0.0790660744897
0,-2.28994100713,-0.938776169328,0,-0.00070251793945,0.00143468906654,0.442982040398,0.896529062564,-0.258412401984,-2.13808359896e-05,0.0,0,0,-0.0680017245207
